title,link,pub_date,cleaned_text,sentiment,Date,Adj Close,Close,High,Low,Open,Volume
"Reliance AGM 2023 Highlights: Jio AirFiber launch, 1 million 5G cells, India-specific AI models, and more - The Indian Express",https://news.google.com/rss/articles/CBMiwgFBVV95cUxPci1UZ0sxb1RZbHFrMXdoZjgtRDdNb0VwRUFOVmY2bXdOZXNDU3hfcVY5NXh6dEI4cEhOajU5ODhidU9OdHk2UU9kMVd4OEx1eWRCSGZTNEp4UzE5OVJKN0ZoTHhYNkpneEx1dXFGT1hXRWRMQ1YySUJ3MDBvNWRZcDdBa0xvRGxBcnpmeU16T2Z6WjhtM2xXVl85RlJ5WnAxTlBRR0dGclE2LTdJd3FkeHIzYVpVQURqVmdpTjFDaTFpUdIByAFBVV95cUxPOXE2Ql9GVzRpVzliZ3haT3J3MGFob3J4YVR2TVZYb1NKWENPTU9oVlJnSmF0aFVMOW5JekQyQjk0MjVidkJ4LUw1c1hfM1JBeUxndlNpc3lxdVN4REh5Z0gtcEQxdF94MWdzb2s2em5oVy1OZU1zS3E3NjJFSzNDYy1qUXVxZ2NBT25IVjNCRzZlSjI4RHdpVzJjRW5VQkxMckhRZ240Z2Y3Si1wbF93aldmZDZhMHBWZEhJV3MxWXVPRWs1VzZmRw?oc=5,2023-08-28,reliance agm 2023 highlights jio airfiber launch 1 million 5g cells india specific ai models indian express,0.0,2023-08-28,1213.6090087890625,1221.875,1242.0,1215.550048828125,1236.0,12580826
All eyes on Jio Financial Services in the upcoming Reliance Industries Limited AGM - The Economic Times,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNWkJvdUI3QVJIZjdFanZ6LTkwUUFuWmlvbXNqNkRTcjlfUVBNZTg0bEx0WmpiSGxsNmZrWkZFQUg5bmV0ZGF2Qmd4dGhiMXRWOUJSOHJPdEtGbUE1V1ZqalQ3d193a3FpSUo0MTh5YUdnaWJkVDJNUUlXLXR2YnFZN3RYTnFJR3BydVd5WDBjTWpiVktaM0xxTVJXWTJtYUc0UEgyYkpYTGNxaDJVLXJwaWZfaWtfS2h3SVd2LUpaLV9FaEczNEhOUkRuQW13c2Q3YjNV0gHYAUFVX3lxTE90QlE1bjBfYXYwRS1JTExiNXNWZFdOUHpocEdFVFo3WEV1VzQtb3Y0STlqaDA1TGdkaTUyb3Q1by1jajNpLTNoZ05ndm9Obk9HYTlHR1JCTzZUMHVLMUd2a3BBWGt2VWo3QkduZ25xZm5EOEduVXpobUFTQ1dtdW9BUEltMGJKLW03UXlFMEtZbGdfOUwxV3FfUG1VM1RyeFNKeHVnV1ZxUlpnWnhHaFhtYnFHNVVvUUFqOW1WZ2NrTFM0Q0xicWZvRkgtZEUxQ0pDdVJmMUtoMw?oc=5,2023-08-25,eyes jio financial services upcoming reliance industries limited agm economic times,0.042857142857142864,2023-08-25,1225.8258056640625,1234.175048828125,1252.5,1221.300048828125,1228.0,22222400
This analyst says RIL shares will give a compounded return of 15% over long term - CNBCTV18,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQS0NMNEUyWERJUjRvV2JWQ2lJTVRIZm14UHFJZUFkUndQRE5RVGtoRHV6dG1CZUpSMFBNbENOQnIzOEVOX1prRDh6Sk5yTjZIdUlEQzQ0WVVESmVzR01jbEJZNXBNMXctOUdLS2h1NWxPVE1ub1Y0NE41MGV3S21PRFNJd2pjNFVxc0RoYTRhYkFNRktJaTRsbXEyVUdvQzlHNEN5aGRIendTbGQ2WTdHVjNoUVlMSXFxd2ZQT3gxcWlsQdIBxwFBVV95cUxOcGtwaVBwUFJ4a0RMM0M1SHlrWEtkZmtEbFNEM0l4S1RRTlhha1ZvblEyTXp3S25adzhNTFhvQUNVZ2l4UlRXbVpicHhXVDJNeEZUNmY3N094V1d6NGN0QlRDZThXa1JRQjJ6U19HVlRiZ0tOTnVFcHZEa0FZMnVwVG5oaFVjRF9YTzVVR21kMFV4RUtKWWQ1YXhQNGpNLWlncjhoV283RnJjeGQya2hiZDVzT0VTT0xrVXB5cjRJajg0S0RncjVZ?oc=5,2023-08-29,analyst says ril shares give compounded return 15 long term cnbctv18,-0.05,2023-08-29,1201.9881591796875,1210.175048828125,1226.7249755859375,1204.074951171875,1226.0250244140625,16876644
Reliance Industries and BlackRock forge partnership to transform India's asset management industry - CNBCTV18,https://news.google.com/rss/articles/CBMi6gFBVV95cUxQY2x5dHlWOThUODlZZ3hsZm1oUUszUzMwMmtueXZwYW9EVU5BYjEtejVDR0hnMkdHQzdtS1hpOWo4Y0xpcWNSN2lyVHFtMGFLVGN2ampncG1xaDdaZHFHNmlQbmlOVmFMSFNTb0Nncmg5MWIzMkJEcWhVSnZDanFwb0YwdzFIT2RvQ0h6LWpxOVBtSU51Q2VQeVhsOTRyNU5ld0tCOE9XV3hCRlAwTjFwSkRnZUtyMnpBbnpHY2FObFJPc0dzTjRUOFVPRjdVMHcwOE1JLTR1SG1MUDdrNGJnYUdEeEFCczRPdEHSAe8BQVVfeXFMUFdWZ2phcThXRnBmUkpiNnIwenpQV3RSZFhXcVl4aWZUOHVfUGlObEI1VWNHNFZkdU1kTm5NMXV1ek4wRzNCOXZPMUR4R003TExhemFvTzNWNnZJWXFNV0NsMG1UV3huSGdSckYtYllzXzQxQ1FJN0J1dzNUeGZEdDJ3ZnRYSUpmd3YyakhRMUhvV25RYjNoYUU2QUNPRF9tTFpkb20wYjV0SnNSRy1td1BKNTRIREk3bGJzWW5RUFpDaS1kbERuVXRqT1c4ZDU4VVhPVWJYbUFmdG5rZm9QWjd6Y2NzUVZIeVFuaHNaRTQ?oc=5,2023-08-28,reliance industries blackrock forge partnership transform india asset management industry cnbctv18,0.0,2023-08-28,1213.6090087890625,1221.875,1242.0,1215.550048828125,1236.0,12580826
"RIL AGM 2023: Reliance posts Rs 73,670 crore net profit for FY23, revenue stood at Rs 9.75 lakh crore - Firstpost",https://news.google.com/rss/articles/CBMi4AFBVV95cUxNS0d1aDhnQ0J0UVprY3JSQndEMXFnVDEydkpmLTdCYzV5RVZQZFZrMVM4eHA0dzN3MmtCaHBhNlFjMHluamRNQV9CQXVFc21ZQ211Mk9zQzhwWE4tQmZBMVctSl83T3lCcG9qZ3p1Yjk5MDVQWG9HVzFBak1uV2VJeTg5YUc5QUl1Ql9EMlpGSTl5YUxqenpwaXlQZVZxaHdHbFdFU0VJSWtKeVhNVldvb3pTeDhsM3ZkSXEzSGhJYTRFR3lPbXJnOXN1MXpvdGdoTGhYRnZybG8wTzgyQmUtNdIB5gFBVV95cUxPMnZLMEtPdlZUUnlkMURUbVg0VlA4T3BHTXB6QUdOajRyOFVvT0FkTkRyaWxPSFZKNlk5UlhSeUpWRmpacTk3V3F4LTRVVUVXWkUtdlVMLXFVUjJUSGlaa2l1RWRWc085d0ZmbVBodXE3b3NZdHh2YjVUYXJlSGhyVnRJNm4xMVFEbVo2bWlWRUFRU2preGQwZ3RaSzFrSEhfMU1wZE1CeWo3VjNJNThfSExodkhfS2s5M2F0TUo2ckJ2ZmNaWjVQSjN1d1lYQ09XbnZQb2RpaWwzcVVyaW1TcWgwM0p6dw?oc=5,2023-08-28,ril agm 2023 reliance posts rs 73 670 crore net profit fy23 revenue stood rs 9 75 lakh crore firstpost,0.0,2023-08-28,1213.6090087890625,1221.875,1242.0,1215.550048828125,1236.0,12580826
Is there any fresh trigger for Reliance Industries other than value unlocking? Mayuresh Joshi explains - The Economic Times,https://news.google.com/rss/articles/CBMihgJBVV95cUxNVkh6dTVEV3pYVEdNdVFmTGE4cWRraUtkUEtqeXhtY29OU29DSXVoYlQ5V1NuTVVuVURVb3NTbS1lSWF3SzJsUmlzVlZBb1hENFozc0FqbEZsZ21VdnFjbEp3OHJqZ3VZb1lqakJ3ZUlhS1JVczc2TGFjaFVqbVkxZGdHWVpraUhaWUJMUG5vTXlObUhMblVsVkpEYlJBWHBJRTJwWmxPNXBIeHpDRV83N19YYTFCbFZybWItbFZRMEpZemVqcExPeWdlTTd4YW9sWWpaUmV0YmhSYWhwYlBOUGtYMTNGczZ2ZlZaa3VtWTIzM2ZSWXVrbUVFOUlDTlU5ZDVQcTVn0gGLAkFVX3lxTE9OVjIwbFpwQ0FIOXJYZnZhVThXY2NfUmpGUUdfZUpWQnItVjNFNXREbjdtZUdXY2U1VWk1TExveF8tNWJZSzN6Z2hJRXJiT2JtbUhWQzZkbHNxSXFBTzI1eXBGYk96VFAzb2ZGYmZkZXhsMDNYT05LdWVzaGUwS2dXLUw1a2NqdEhCVm1wMk1qTzJ3c2RSM0pKVFg1SnVQaWNsUlpZSERDR0RfdjhyQTNFbHlOQndCeDRTLVFWc1BsYU4tVVNwY01URUxpdlRwbGxkdXA2RnJ1MWRJSlR0d0lybDVYTWlGMjhtT19Wak11YzFOTFhLS3JZcWozaFljcV9zV0dTNEVyZ3ZVYw?oc=5,2023-08-29,fresh trigger reliance industries value unlocking mayuresh joshi explains economic times,0.25,2023-08-29,1201.9881591796875,1210.175048828125,1226.7249755859375,1204.074951171875,1226.0250244140625,16876644
RIL seeks int’l suitors for wind power foray | Company Business News - Mint,https://news.google.com/rss/articles/CBMipwFBVV95cUxOYnp3WVJSaEhuWWIzeVdYMEtadzVVUnA3T0FpZ2VYOHllWENNTGR5ODJPaHZBd0lScmZOa2FHai1temZfcVdpSU9WUjFhOFk1NUMwUko4S1ktQW1KcEh2V0xocW9RSzgxNGd2NUFoNnhiQmJJdDFHenpLSmg5ZWVMUXhGZGY3STRRVEdweFl3MXp2TTMyT2VEcC1MckpfYmh1T1h6MWdmMNIBrAFBVV95cUxPMlM0QUtkeENNUEQtNjNZODVMeExpTWJpQm51SWFJUXUxaklhR2hvLVZfUVY3azdSNW1IWGlaTzJGYXp4Z0k0SGFMcm1HQ1I3Tk01bWZYSUoxQ1FfaFFCVUxCMG1ES0VqT1VuMGFfdkZxVlhpVXB5VEZHWXFPSEY0dURmVE5Wa1VjeEZQX19NSG15Wm5zR3NDdlFmQldzNzQ1ajcxdWMzaV9kdnhQ?oc=5,2023-08-29,ril seeks int l suitors wind power foray company business news mint,0.0,2023-08-29,1201.9881591796875,1210.175048828125,1226.7249755859375,1204.074951171875,1226.0250244140625,16876644
RIL AGM 2023: Here are all key highlights and big announcements - The Economic Times,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPOEtSak5SbXZCeE5mTTFrWGk0MUwtM3JrTXEwNEhwU19sUWFuMmkxOFBXU3JxMjExODRtUm5KeHFLUms3SjBsbTR1U0VfMElpOUx4b0pUVzV4dHp4MENUdmRPX3IxVThDajQzZnItNkhYUml5Wm1yVE9FWjduMjY2OVZZX0hfVl9qb0RVSGo3NWZjRlpBZHRhaGp2VEFJVERWUzEyZ213a3lJd2pOY2lyVHZDTmtmTXNXUnVudmk0TEZVZm1qN2R5bW9qMGU5bHpoS3k4Y19HMnXSAd4BQVVfeXFMT2Vad1g0TUwzVTRhdkxjaE02T01jaWFNWVJsSjNQRUlsQU5qdjZvTGpfblVXVzNuaDAxZ1F6UHdBUDJPRGtKbXZhcjJ0WkwzQkJOSFlYRzVfWHVPU0JYLVUxZTNaWjlYNjBZZnZEbFJiRUIxWXU1cFlWTS04bEpSVUZOdVI4U1RBRkx0NmxxLUViVG1wYlFvNGZKZ3I2clVxM2NvM1U0d3QwOHlsc3ZsUWNXcnNZamtYTFB4Sms2WFFSNFFwUlh2V1JfeE9HQzNVVUR5M2U1aUE1dEpMcjZB?oc=5,2023-08-28,ril agm 2023 key highlights big announcements economic times,0.06666666666666667,2023-08-28,1213.6090087890625,1221.875,1242.0,1215.550048828125,1236.0,12580826
RIL shares settle lower after 46th AGM. Here's why - Business Today,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQLWFTR2JGVm1GQ1lrRXh0NDFXaEx2Vl90dm9PcFBVVW1XczUwTnZSRy0yQ2gtNnVMVDlfemUtNHBYWEE4VWNHZVFJV2kwdUNkeDJYRHJ1TzBRQUFFOTQtSUJzakRyc2lvcmtzQkhJNktfVlNQd1pFX0s2RmxsSXhzbXF4dmxuXzdaTm5HQnlQUmttMHhaa0VaODkzZFh6X1kyVjVBa2ZyTVZTcU9LOUxDSldzNTQ1TVBsTjBKWkR0b0o?oc=5,2023-08-28,ril shares settle lower 46th agm business today,0.0,2023-08-28,1213.6090087890625,1221.875,1242.0,1215.550048828125,1236.0,12580826
RIL AGM 2023: Mukesh Ambani to remain Chairman & MD of Reliance Industries for next five years - The Economic Times,https://news.google.com/rss/articles/CBMi-wFBVV95cUxNM2UzQjFtQlVTcGh5NGZCVHZIZnpJNWd5NDJfYTZIaXdTLUw3eXVyenl6d0Z6WmZzSHJVZmoxS08yaTQ5RVlXSFU3aXJnYW56VVN6NHVVV1hXVkdTaVQ0T0ppMmQ0S21UZVVnSGRwaV9IUWpZd3EtV2VSTUJoQzZTaTJSYW5vaHVlc1JlR3p1VVNwT212dElsS3BaQ1gxdldjaXU3ckkxaWw2WTFuQmdCb0RVTkNScGNRdzVDb3h1LTVCeTNwT2JRRE1BbUtYVHV3TmY0S2VINTUyLXItVURESk0wN1JBVTZZbXpmemU2ZkViUUI3VWYtdVNrTdIBgAJBVV95cUxPdTU1S1dvZ2xLT0tjNXFpN2p1NzFCZWhrM2ZWcFhjMGo1c2dIMEJXTFdXWWpGQ0RWZ0xQakY5RVpXTUY2SlhLZnFIZTlGTFVOVjBiVWpFZzJkdmtpVUk4MkVNVi1kUV9ja3A3cFF5UzlJSHRVNUNWbkd6eWZlRFY1SlI2RGVUMWo3dnFCdTZ6Nm9uSWFMdmdwSGk0TUdUaUpsTFVkV19fTkppVmNlVjZ6QXBYT3NydkREN243LUowQ0k4NHAxZ1FrNXVLUlFHUzEzb09qM1pqR2dmczNlX0xPT0JwSm1KOUVzamhtN1FsS21pT3FOZHoxWk9mNkZfQlJ3?oc=5,2023-08-28,ril agm 2023 mukesh ambani remain chairman md reliance industries next five years economic times,0.1,2023-08-28,1213.6090087890625,1221.875,1242.0,1215.550048828125,1236.0,12580826
"Reliance AGM: 2.6 lakh jobs created, ₹1.2k crore spent on CSR, says Ambani - Hindustan Times",https://news.google.com/rss/articles/CBMi6AFBVV95cUxOYzV4bzMyazBXYVozMHQ3NERBZ1QzNmZfTE1ha0tzTm1MdG5lOVpFYzZOVUNyaGE2RXhFN3ZPTDJtV2REbkJxcmVXbFR3WVhHQnZJN2plOHYtRjY2aXYzbTdTNVRMNjBsbTRKaHEzWENYTTcweWlRWmNtcTlpWXNXVk9DTXVob1JScDFYdDhtMEgzVjJ2SUZaWjJXSGM0dy1OTHg4dVQwaUVjRkJ1ODI4bHNwOFhfR0RQQXh6RkJoTVMyUVFXU3lOT21WVnFrdlZoVlBEWWxvQXFpVURJZkZINzFUNlVvckpG0gHuAUFVX3lxTFA5MnJKSUx6TnZpYWtlTEhBZnl2TGt3MDBPQ3JmZVpudDNFSXlxYTRWYWhNWml3QmhCTEZnVExMTTF1V3hObjJsd2dCczBZYmFxQ21GTHZYeWw0QjF1c19MYnpZOF8yZ3J2YWxqZ2lvYS1FUU1yQkM4MENielFwR2Fia2hhcFNwblRrNVRXMnIxSHhrT1p3T1NsM1FsTnhwaEdkZG5BSjROazBpT1FJdmpKSVdCTHd4ZUJ2YnhMOFBCSTdRaTJBWVhvV05PNTZiVW5SSzI1WFBVN00xdjNuWjdvWXkwNGdMT19ycVpvNUE?oc=5,2023-08-28,reliance agm 2 6 lakh jobs created 1 2k crore spent csr says ambani hindustan times,-0.1,2023-08-28,1213.6090087890625,1221.875,1242.0,1215.550048828125,1236.0,12580826
India's Reliance appoints Ambani children to board in succession plan - Reuters India,https://news.google.com/rss/articles/CBMipAFBVV95cUxPQ2ZOM1JTRXBDNkp1Y0djY2k3aDZ6VG9EMlpuMW9kREcwM0RFRjRtMkdVS3VWalJ4ZTZXQ0UwOWdsSXNZYi1YVVRxRUdzSHVxU2NTd3BSWDI3TmhFaldiTEQwRHZncm1ScVZxckJfQ3lXRUlTNy1TUnF5RDlxd2I5R0xlS05QMkw0RmRsU1RKNk0tZVY0LWNNNWhEeE1xSm5Ycm5RLQ?oc=5,2023-08-28,india reliance appoints ambani children board succession plan reuters india,0.0,2023-08-28,1213.6090087890625,1221.875,1242.0,1215.550048828125,1236.0,12580826
"Reliance AGM 2023: Isha, Akash and Anant Ambani to join RIL board - Business Standard",https://news.google.com/rss/articles/CBMi2AFBVV95cUxOVVM5azl0TDZWWlVHb3pEaHRiMl9qRURCXzA4bjltUDR5eV9YaGZVT1h6eGU0bWd1bUVpS2dzaXpIRU1kVmpaNm1BOEJOc0twY2hnUF9qWS1VempfTUtJMFVrVmlNQU5QN2pxbHlMb1JFTnkya0Y1eGlyZmxDMEZQMEMxb3pVelZGVVpTSV9xZVNrTzlrYWt6R0piZEpqTTJHeVZrd21iSU5SSEZ3YjMyNC03cE5NNjdMOG1YcFhFZld0WFFnSVRZeWFrZGZoQ3B4ZGRQSzJKZ3bSAd4BQVVfeXFMTnJXWkI3QzFRTVYwY1dCMmpPcWpSekxSd2hMdDdyNG1UNWUwSmlueHlQQzQyNlljd256MkFabVdiTC1sRnA4NmFMcGhwZmxIMm5oTVJxSThEZllXZ0sxZU5ia0lQM0dSdDFUM1BBd2t3a3YzdzViZDF3aTB0cFVJQ0VDck9wb21ZQUVnX3dldVFCUlRFN2R5WU5YYkZsN3BtVmp2U0NsZzNIaXJWTzdvUUxvbmZnOVJYak0wbkZhX3hsenh5NXZUeDdfMFpqbnVkUXcwWUY1TTJfTmRXTkFB?oc=5,2023-08-28,reliance agm 2023 isha akash anant ambani join ril board business standard,0.0,2023-08-28,1213.6090087890625,1221.875,1242.0,1215.550048828125,1236.0,12580826
"RIL AGM LIVE: Mukesh Ambani to remain CMD for 5 years, mentor new leaders - Business Standard",https://news.google.com/rss/articles/CBMi-AFBVV95cUxNVXc4bXJzTkZKc1RGdFZDLXA3VkNZRGxaamJfSTZxUmgxaF8tV3BWY0NFVHJVQ3p6VkxDMU5MV3JPSHM3dXhuMVMtRzRsbHVDSnE5ckNxSXlXSGU5S2prMEpSbjloMGhLcEZmU21OTFJ6Zi1sV3NqdXN1a0RrbW5TbGZWSUVmR3RibHhpRGxEcUJJbjZmWTE2M3VObDRwM1hwaXlVa3MyTVZSZWJXa3o4emRMSm95Q0pOUDlmT0N3T0ZNejFkNzY3Z1RuWVBZbXlNVTVvaEZnQTdlYkJBUGpYUWpFeVhuX0hoQy1ZVEtuV3JEMjRkYzRSNdIB_gFBVV95cUxQNXY2Rmh1Z2s4aGRSd2JzM2lDdWJJaXBOVzctSjJiRzFEZ1BNLXpmbFZ3clc2TS12eXpyY013LVBZVFRtZnYybVp2VjJEcVI0ZDZabzhlT1B2U1lPVEtuSXFxQ3JRUC1peERkMXlvSG45aHlSODZNam5JdlFvRzZ2X0o1cmo1cmk0VXBUeEVrWlU5X0kzV3owTFJqWnlQZHZGbUQ2clZxUVBGNVpFcjczN0VRbl9XRnN3MkxDbmdRMnozZkVidEJYZTBnc21kZUIyMWxrZ2JTRHA4QTQ4NnVXUTJaM1h2cjgwN1pwRDBJc2QwcUlPcXF4cUN3Rmw5Zw?oc=5,2023-08-28,ril agm live mukesh ambani remain cmd 5 years mentor new leaders business standard,0.0909090909090909,2023-08-28,1213.6090087890625,1221.875,1242.0,1215.550048828125,1236.0,12580826
India's Reliance Industries to sell additional stake in retail arm - report - Reuters,https://news.google.com/rss/articles/CBMirgFBVV95cUxNVDl1Uk1sdjMydFFBQk9aMG5GZFZLWFlEVjBGOXc1SDVaSGJ2WHFIeUtGTVpyOGIxZEdSWWQwNEE3WC05YnlqbjNCT1NMS1ZvOTB2X1lENVVzanpSRTJkM2tKLV8tUmYtSG9WNVJ0elJRdmd3SEtncDJxS2hVNTNGMlI0cmRmRjl5MUNGcTg2SmxKRzhreUlnNHg1VFJkcTNXajZFcG1NaFJVOTJva2c?oc=5,2023-08-24,india reliance industries sell additional stake retail arm report reuters,0.0,2023-08-24,1231.5120849609375,1239.9000244140625,1269.949951171875,1235.5,1269.949951171875,14140020
Reliance Industries battery giga factory to be set up by 2026; to produce LFP battery solutions - Emerging Technology News,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNSXdtR29FbWd4NlpTbnZZU045MnBENnY4b3ZZdl9DTHBydzIzREdfb2k1ZlNEWnVKQWcxSV9FeFN6TENzNTRZZHdIYVA0a1J2RkthOWZHUW5XdnhvOGcya3hCNU5FSmdFaGI4V2g0dFNMRm81cTV5YlZYeUZuZnhXTEd1RmdDcm9yWGJmUzRodVR5QnBqekMzd2E3ZGdFX2VITTFOQ3FxWGota05MU0IzZHNTbFYxSlVK0gHHAUFVX3lxTE4tQS0waXdRbHRJNmxzSUpXVFV4eXE0TWdDcXZESHU3MlV3SlE5aGRyUlZxN283N3B1STJaTmtsbkFoMERXM3ZVVEw2eGxjckluTXo5ZlFia0FqVmZpQ2NwSjBtdlR6bVAxYVV5V3ZYOW1fekRHdlMzZWVIZ2JwT2tXSnZUWG1iRmh1WVdJckc3M1gyWXBrWjlrVkt6LTdMQjBHdWFIV0RJa2c4cWFSUU15eUpxWGpoX2tXa3ZxTFl2RnRfTnBrTFk?oc=5,2023-08-29,reliance industries battery giga factory set 2026 produce lfp battery solutions emerging technology news,0.0,2023-08-29,1201.9881591796875,1210.175048828125,1226.7249755859375,1204.074951171875,1226.0250244140625,16876644
Reliance AGM 2023: Key highlights from Mukesh Ambani's speech - Moneycontrol,https://news.google.com/rss/articles/CBMioAFBVV95cUxPMUxWOUc0QUFmaVBpazVHQVh1a0NaZ2NlTVQ3S3VmN1Y4RnBjbkhyTTdZTHFQX2dsazlNTng2WmgydDJpZVF2OTU3bFpOME9tZjZiMFV0U0VLdEhTSms4b3BDWm41R1FQX2p3ODZyN2hmY3JCRWpFNlVjWm5UNmhFbWhhQjkwalZ5UDkzLUdHc2dwal9HdWFHRWNQZDFUTzJU0gGmAUFVX3lxTE5sUkZZUDBlMjZpUHQ2bTBqbGJkUUxKOVNTUXBseDZYbUsyaVVZWlRLTHBwRktYOHRGcmxWWlN2bHlLWU4zMnBsbG9mMHRmT0k1Qk51Q21nd1FoSC1pSWRXNG5ZWUUzMVAwclFockk5VUN2MHZVUl9jRHlsQksyZ1hDS1RtQ0FMMVRqa0lsZ1p1NlZ2MXlpU0RTX2tpempNS05iX1hFU0E?oc=5,2023-08-28,reliance agm 2023 key highlights mukesh ambani speech moneycontrol,0.0,2023-08-28,1213.6090087890625,1221.875,1242.0,1215.550048828125,1236.0,12580826
Retail value of Reliance Retail doubled in less than 3 years: Isha Ambani - Business Standard,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPUjhWSmNGRi1TSDJXZnZ2eFhMYUlPV1J4TklnME1fTTJlNFplMU1aTFpNM3BaUERzQTJqN1Y0aS1WMjJwdk1yMWY3U3JweXdEY0EyZkJxUU0xX2I2YTZJODBMM1hpV3BDc25KTmdrMVp1dGZ4SzhLVTdNa1pRNXZ4MjZBcW1QeE5yQ2lnVzloVTFqdTVsVjM3NTMtSUpmWjBiUS0yTExRUUtmbXNBVUM1SjJCVk5DN01xWms3Sk5XRjkxVjB1bGFUMi1WbGFNY2U1LWdUcWpXMFLSAd4BQVVfeXFMTzFHdkZubjVVYUljZk1tanl0c3Q2UWVyek5MYUdCek5PZjRJWi1pUjBnZVdraWxzczdSS0FDWjVjY2dWVEwwN2pMMWZWVWdENFo1cVBLYW14bmRLQ3Y1eGRqQllRNG1idzY4YlcwZFRpN0NndWxXSWNQeHQwY3FmS3lacFQ0ekNKdlRoRDBtRTBNYzNSZXFpUkdSN3c0TjFiMm9paFBfdlNtWW1CUTh0N04waVNMazZJVlM4S1F1eUZBZWJNekV0NE1Jd2RFS1I1ZEZpYlk1cEdQVHZpTzB3?oc=5,2023-08-28,retail value reliance retail doubled less 3 years isha ambani business standard,-0.08333333333333333,2023-08-28,1213.6090087890625,1221.875,1242.0,1215.550048828125,1236.0,12580826
Reliance Industries partners with Oberoi Hotels to co-manage three hospitality projects - CNBCTV18,https://news.google.com/rss/articles/CBMi1AFBVV95cUxONEQ5YWVReV85SVgyTWdxaDZjVGNrOG1WbThCdEpCbGc4SDVxQ2hCMWtEcUV6clVLTm5KM0llN2J2ZFpZeTh0SGYxSUZTZ3ZXTXExUXk2S0JwZF9EQlREcnNWdGotWWlPU3lQS3pUUm1XVGtYdVlrYkpDVWkxeWxIWmlLOHpIMlIwSjRNOTM2Zld4OFBYemxmLUNrNExxWjBHSVlVb29JSzJwSmFwZDN0NUxFY0c2Z2ZJMVZCc3NFSEdkSmg1b2xNMGFhVC1EdXMzSmkxS9IB2gFBVV95cUxOSmdycFh3NTFYdXQ5VEt1bEJXYV9uRC04NXlpNl81eU80X001ai1taFNydldicnJYU25ONG5Mcnl0eHl2LUJZdGFoWDNYOWVFYzBQd0Z4YzhwbzduUG5IRTlEXy1KNWdBaXhiZlBQS2ZPblcwa0FqQzhRd05Zb2diZC1JcGJHMGRWa0xMS1E2M0NKYi1EcTU3ZlVSMkhJeTFXTF9zUVdFbjlyQjdTYkgzMWQwQ0dsbFBKcVhka1hOWW1PMVJWcnJ0YW1DN0p1WmxxLXBYaHRndnBuUQ?oc=5,2023-08-24,reliance industries partners oberoi hotels co manage three hospitality projects cnbctv18,0.0,2023-08-24,1231.5120849609375,1239.9000244140625,1269.949951171875,1235.5,1269.949951171875,14140020
The three Ambani children joining the board of Reliance Industries - The Economic Times,https://news.google.com/rss/articles/CBMi5AFBVV95cUxPMkZMdHBUeHRXM2RmRGN0elg1UU00c3FtaWhuWU5hV25xVms1aGpJLTczYzJVZ2t3dDB5VzdvQzJxWjlJZ3hOWnlTN3Y5XzV6S1VZd0ZZamYwSndLaklpMUljclZ0eDNDZEN3UndNaDhrUmxtVTFRejlwSWpxYUxsUXhTRXROT3VWRjNvNXVLcWlPU0VEUUZ6YkdVUmFCdjFqYjJ6d0s3VGpneTJXU09aeDVGVWUybWZiYjdlV2c4aTgxMXI3a2F0c0k2ek1mU3hQZ2p2V0FrM0JwTWJCQmNCOFdSenQ?oc=5,2023-08-28,three ambani children joining board reliance industries economic times,0.2,2023-08-28,1213.6090087890625,1221.875,1242.0,1215.550048828125,1236.0,12580826
